Open,High,Low,Close,Volume,Symbol,MA50,MA200,ATR,RSI,Price_Momentum,Volume_Change,MACD,Bollinger_High,Bollinger_Low,Stoch_%K,Stoch_%D,Keltner_High,Keltner_Low,Keltner_Middle,Rolling_Mean,Rolling_Std,Z-Score,Williams_%R,Symbol_Encoded,Date,Day_Sin,Day_Cos,Month_Sin,Month_Cos,Close_Diff,Label,Predicted_Label,Entry_Price,Stop_Loss,Take_Profit
24.81,24.81,24.63,24.76,68500.0,UGI,23.9932,24.18285,0.1423152847430895,72.23372916842752,1.2264922322158656,-0.801808891692176,-0.0029167194762675,24.696329127192445,24.273670872807553,90.00000000000057,87.50487329434736,24.615666666666662,24.337666666666667,24.476666666666667,24.485,0.1084095548322503,2.5366767756359554,-9.999999999999432,31.0,2024-08-21 09:30:00-04:00,-0.8978045395707417,-0.4403941515576342,-0.8660254037844384,-0.5000000000000004,0.1300000000000025,0,-1,24.76,25.04463056948618,24.333054145770735
24.56,24.8,24.52,24.78,499143.0,UGI,24.338,24.277600000000003,0.1332676782508948,65.6102512172366,0.3645200486026725,2.1634375891244413,-0.0130388881160452,24.764736832111144,24.418263167888856,94.73684210526324,49.83846562793925,24.702499999999997,24.475500000000004,24.589,24.5915,0.0888686197649219,2.121108671414357,-5.263157894736744,31.0,2024-08-23 10:00:00-04:00,-0.9987165071710528,-0.0506491688387135,-0.8660254037844384,-0.5000000000000004,0.2300000000000004,0,-1,24.78,25.046535356501792,24.38019696524732
24.78,24.89,24.68,24.85,373502.0,UGI,24.467,24.30475,0.1367022295650786,65.0724109887469,1.511437908496736,0.075153859882439,0.0037166809570303,24.805915376179925,24.413084623820076,89.58333333333385,56.25000000000029,24.731833333333334,24.49283333333333,24.612333333333332,24.6095,0.1007589619886327,2.386884454279444,-10.416666666666142,31.0,2024-08-26 09:30:00-04:00,-0.848644257494751,0.5289640103269624,-0.8660254037844384,-0.5000000000000004,0.2300000000000004,0,-1,24.85,25.123404459130157,24.439893311304765
24.89,24.96,24.84,24.92,72753.0,UGI,24.5392,24.3179,0.1521869111466109,65.21090070259034,0.5649717514124316,-0.6257369206234888,0.0186870721369141,24.91805881716992,24.37394118283008,83.33333333333363,72.77777777777779,24.793333333333333,24.500333333333337,24.64683333333333,24.646,0.1395632284551152,1.963267853810947,-16.66666666666637,31.0,2024-08-26 13:00:00-04:00,-0.848644257494751,0.5289640103269624,-0.8660254037844384,-0.5000000000000004,0.0400000000000027,0,-1,24.92,25.224373822293224,24.46343926656017
25.0,25.29,24.97,25.29,132371.0,UGI,24.706999999999997,24.37545,0.1666487501595026,70.86315428398397,2.6379870129870073,-0.6324773510360356,0.0420984493879683,25.1230327620036,24.420967237996397,100.0,87.09732988802769,24.907666666666664,24.613666666666667,24.76066666666667,24.772,0.1800760073441776,2.87656311154185,-0.0,31.0,2024-09-04 09:30:00-04:00,0.72479278722912,0.6889669190756866,-1.0,-1.8369701987210294e-16,0.3699999999999974,0,-1,25.29,25.623297500319005,24.79005374952149
24.33,24.45,24.2,24.3,145594.0,UGI,23.8114,24.19775,0.161954697413453,66.58798390034141,1.7161992465466729,-0.6393179459103262,0.0287609208346006,24.23969545054257,23.780304549457423,78.26086956521752,73.96574440052704,24.157,23.863,24.01,24.01,0.1178312799145619,2.4611461422661143,-21.73913043478247,31.0,2024-09-19 09:30:00-04:00,-0.651372482722222,-0.7587581226927911,-1.0,-1.8369701987210294e-16,0.1400000000000005,0,-1,24.3,24.623909394826907,23.814135907759642
24.38,24.6,24.27,24.57,81272.0,UGI,24.103399999999997,24.29165,0.1568640900801031,66.11849149406834,2.16216216216216,-0.6475659361150381,0.0224889472431846,24.660729011543285,23.919270988456713,95.45454545454528,77.17337307501232,24.442333333333337,24.131333333333338,24.28683333333333,24.29,0.1901799701666701,1.472289640989082,-4.545454545454716,31.0,2024-09-24 09:30:00-04:00,-0.9884683243281114,0.1514277775045766,-1.0,-1.8369701987210294e-16,0.2800000000000011,0,-1,24.57,24.883728180160208,24.09940772975969
24.97,25.22,24.94,25.15,147085.0,UGI,24.609,24.4076,0.1630441763462702,67.39396347471802,2.028397565922921,1.2561817400908089,0.0115484532407902,25.0869694370052,24.5880305629948,89.85507246376804,81.5961621691173,24.9795,24.681500000000003,24.830499999999997,24.8375,0.1279751209371025,2.4418808727173476,-10.14492753623196,31.0,2024-09-30 10:00:00-04:00,-0.2012985200886611,0.9795299412524944,-1.0,-1.8369701987210294e-16,0.1699999999999981,0,-1,25.15,25.47608835269254,24.66086747096119
19.3,19.58,19.3,19.4309,2825.0,RCMT,18.754742,19.0982795,0.2180229555570132,66.35025650604554,2.7003171247357263,-0.1478129713423831,0.0508071836727266,19.27800039123727,18.557529608762728,86.44545454545478,92.81118326118336,19.052161666666667,18.762511666666665,18.90733666666667,18.917765,0.1847968565321838,2.776751778300057,-13.55454545454522,26.0,2024-08-16 12:00:00-04:00,-0.101168321987432,-0.9948693233918952,-0.8660254037844384,-0.5000000000000004,0.1782000000000003,-1,-1,19.4309,19.866945911114026,18.77683113332896
19.35,19.5299,19.35,19.485,1529.0,RCMT,18.773442,19.104554500000003,0.2152998873029408,67.37454084967197,2.5526315789473655,-0.4587610619469027,0.0632223003346546,19.384466848512137,18.515063151487865,91.36363636363645,89.93239538239551,19.091654999999996,18.784015000000004,18.937835,18.949765,0.2229973430924262,2.4001855474043023,-8.63636363636355,26.0,2024-08-16 13:00:00-04:00,-0.101168321987432,-0.9948693233918952,-0.8660254037844384,-0.5000000000000004,0.0540999999999982,0,-1,19.485,19.91559977460588,18.83910033809118
20.24,20.35,20.1,20.28,8101.0,RCMT,19.431498,19.2293895,0.2607842987539541,67.7638896121671,3.787103377686807,-0.2640138093940219,0.0830814756520601,20.248448141136947,18.990691858863052,94.30894308943088,97.18554983714972,19.83865666666667,19.364306666666668,19.601481666666665,19.61957,0.3226076794530295,2.047161434965648,-5.691056910569126,26.0,2024-08-26 15:00:00-04:00,-0.848644257494751,0.5289640103269624,-0.8660254037844384,-0.5000000000000004,0.1000000000000014,0,-1,20.28,20.80156859750791,19.49764710373814
19.88,20.02,19.875,20.02,5465.0,RCMT,19.103945999999997,19.292742,0.1936421360290327,71.09780966534544,3.2757286561774466,0.6867283950617284,0.0737498843598084,19.991624846828675,18.525945153171325,100.0,92.78217821782174,19.421155,19.089405,19.25528,19.258785,0.3759389091958096,2.0248369652089337,-0.0,26.0,2024-09-16 13:00:00-04:00,-0.101168321987432,-0.9948693233918952,-1.0,-1.8369701987210294e-16,0.3099999999999987,0,-1,20.02,20.407284272058064,19.4390735919129
20.49,20.6111,20.49,20.6111,803.0,RCMT,19.845698,19.538528,0.2129762205826342,67.90055952730052,4.254425897824992,-0.6101941747572815,0.0616248871792315,20.48487373413638,19.515576265863626,100.0,93.78881987577648,20.137175,19.844064999999997,19.99062,20.000225,0.2486195547946979,2.45706738757714,-0.0,26.0,2024-09-24 09:30:00-04:00,-0.9884683243281114,0.1514277775045766,-1.0,-1.8369701987210294e-16,0.2011000000000002,0,-1,20.6111,21.03705244116527,19.972171338252096
8.26,8.37,8.26,8.33,20015.0,HDSN,8.022872,8.3464495,0.092586289485333,71.21823388373235,1.9583843329253383,-0.4580727262881434,0.020353369999933,8.265171296555474,7.871588703444528,89.87341772151919,70.22761361884136,8.15214,7.983169999999999,8.067655,8.068380000000001,0.1009518050723427,2.5915336512558658,-10.126582278480807,15.0,2024-08-23 11:00:00-04:00,-0.9987165071710528,-0.0506491688387135,-0.8660254037844384,-0.5000000000000004,0.0600000000000005,0,-1,8.33,8.515172578970667,8.052241131544001
8.45,8.66,8.4366,8.565,23662.0,HDSN,7.911079999999999,7.995150499999999,0.131633145588051,72.34657425825229,9.38697318007662,-0.868571460310936,0.0624335202805723,8.522766203407226,7.637133796592775,88.82352941176464,90.78927773641104,8.189523333333334,7.964743333333334,8.077133333333332,8.07995,0.2271599193241746,2.1352798567770037,-11.176470588235365,15.0,2024-09-18 09:30:00-04:00,-0.4853019625310808,-0.8743466161445822,-1.0,-1.8369701987210294e-16,0.3149999999999995,-1,-1,8.565,8.828266291176101,8.170100563235847
14.24,14.38,14.16,14.38,187467.0,DAWN,13.99,14.34425,0.1871448926697215,65.39965783834,5.193855157278718,1.3799591209739872,0.0475090573210234,14.401537803135348,13.58146219686465,98.6666666666667,90.07407407407402,14.1705,13.8285,13.9995,13.991499999999998,0.2103449547767117,1.846966096298379,-1.3333333333333048,10.0,2024-08-26 11:00:00-04:00,-0.848644257494751,0.5289640103269624,-0.8660254037844384,-0.5000000000000004,0.120000000000001,0,-1,14.38,14.754289785339443,13.818565321990835
14.34,14.61,14.23,14.54,189145.0,DAWN,13.995,14.30805,0.1876899294825424,67.1427218340419,3.4875444839857535,-0.274077172836758,0.0435622836615541,14.57155565921508,13.52944434078492,91.35802469135798,88.59760243335124,14.2285,13.876500000000002,14.052499999999998,14.0505,0.2672959132930653,1.831303718674172,-8.641975308642024,10.0,2024-08-27 09:30:00-04:00,-0.72479278722912,0.6889669190756865,-0.8660254037844384,-0.5000000000000004,0.3099999999999987,0,-1,14.54,14.915379858965084,13.976930211552371
14.15,14.28,14.13,14.13,80765.0,DAWN,13.9396,13.964750000000002,0.2066099735794877,59.659674811204205,5.055762081784398,0.5383223496247762,0.0804559002973556,14.262509451711496,13.204490548288506,86.60714285714297,93.40805471124622,13.953833333333332,13.498833333333334,13.726333333333333,13.7335,0.2713761227522152,1.461071799459789,-13.392857142857023,10.0,2024-09-05 12:00:00-04:00,0.8486442574947509,0.5289640103269624,-1.0,-1.8369701987210294e-16,-0.0299999999999993,0,-1,14.13,14.543219947158976,13.510170079261538
14.44,14.49,14.37,14.4,29015.0,DAWN,14.123399999999998,13.80425,0.2154042949825775,59.995361900516144,3.821196827685661,-0.3506333646658609,0.0540678705120945,14.498667689160428,13.629332310839567,83.695652173913,90.57971014492746,14.277666666666669,13.85666666666667,14.067166666666663,14.063999999999998,0.2229798197147398,1.506862820276068,-16.304347826086996,10.0,2024-09-13 13:00:00-04:00,0.485301962531081,-0.8743466161445821,-1.0,-1.8369701987210294e-16,-0.0399999999999991,0,-1,14.4,14.830808589965155,13.753787115052267
14.33,14.46,14.13,14.4,107222.0,DAWN,13.9912,13.9351,0.2145619357788027,62.10044461136385,4.423495286439458,-0.2830501561319398,0.0569196048113385,14.43168439680489,13.55431560319511,91.78082191780815,94.61477132710006,14.178333333333333,13.777333333333337,13.977833333333336,13.993,0.2250403472596756,1.8085645750020105,-8.219178082191844,10.0,2024-09-20 09:30:00-04:00,-0.7907757369376986,-0.6121059825476627,-1.0,-1.8369701987210294e-16,0.0500000000000007,0,-1,14.4,14.829123871557606,13.756314192663591
37.83,37.97,37.78,37.86,6194.0,IDT,36.3858,36.6089,0.2933544593761704,73.51269217407295,3.2170119956379493,-0.6091620393740536,0.1132647939961835,37.92565090831332,35.528349091686685,94.88372093023258,95.2336762075134,36.974666666666664,36.419666666666664,36.69716666666667,36.727,0.6148949418183354,1.8425911858203723,-5.116279069767419,16.0,2024-08-23 11:00:00-04:00,-0.9987165071710528,-0.0506491688387135,-0.8660254037844384,-0.5000000000000004,0.509999999999998,0,-1,37.86,38.44670891875234,36.97993662187149
38.72,39.28,38.71,39.13,3507.0,IDT,38.212999999999994,36.84655,0.2895910678535803,69.3370871298191,2.5688073394495516,-0.818628465039305,0.0396778832434242,38.89957757951308,38.00042242048693,88.63636363636374,74.82323232323218,38.696,38.177,38.4365,38.45,0.2306284320816284,2.9484656070476216,-11.363636363636251,16.0,2024-09-04 09:30:00-04:00,0.72479278722912,0.6889669190756866,-1.0,-1.8369701987210294e-16,0.8300000000000054,0,-1,39.13,39.70918213570717,38.26122679643926
39.29,39.63,39.12,39.58,2882.0,IDT,38.2576,36.8559,0.3053345630068964,74.97270316000711,3.8572553135659904,-0.17821499857428,0.0887942127250907,39.16850149924934,37.83449850075067,97.00598802395184,92.99189499788288,38.76316666666666,38.201166666666666,38.482166666666664,38.50150000000001,0.3421645495190775,3.151992225716706,-2.9940119760481565,16.0,2024-09-04 10:00:00-04:00,0.72479278722912,0.6889669190756866,-1.0,-1.8369701987210294e-16,0.4499999999999957,0,-1,39.58,40.19066912601379,38.66399631097931
38.74,38.93,38.74,38.84,1128.0,IDT,37.3752,37.0358,0.3028561869848853,71.95192577519938,3.1880977683315694,-0.1988636363636363,0.1094046503494147,38.83528628784814,36.67371371215184,93.52517985611536,88.3179170948955,38.01416666666667,37.48716666666667,37.75066666666667,37.75449999999999,0.5544316672813359,1.9578607501313483,-6.474820143884624,16.0,2024-09-17 11:00:00-04:00,-0.2993631229733582,-0.9541392564000488,-1.0,-1.8369701987210294e-16,0.2200000000000059,0,-1,38.84,39.445712373969776,37.93143143904535
121.64,125.79,120.94,123.07,215648.0,XPO,113.2762,111.1221,1.97590673154102,78.83881158860252,7.503494060097824,-0.0872119601103905,0.6483679596101848,119.17833018912556,109.81366981087449,80.5991440798858,85.96190981524649,115.83966666666667,112.90366666666668,114.37166666666668,114.496,2.401984705678794,3.5695481239864906,-19.400855920114203,37.0,2024-08-15 09:30:00-04:00,0.1011683219874327,-0.994869323391895,-0.8660254037844384,-0.5000000000000004,6.349999999999994,-1,-1,123.07,127.02181346308203,117.14227980537693
123.11,125.65,122.99,124.14,84446.0,XPO,120.4308,114.54225,1.3092206616564674,70.02048611000316,2.2149032523672276,2.890265812871424,0.2397034220987435,124.46869966948348,117.08630033051652,77.12121212121207,75.80726354396911,121.93183333333334,119.59583333333332,120.76383333333334,120.7775,1.893545477056966,1.77576933891556,-22.878787878787925,37.0,2024-08-23 10:00:00-04:00,-0.9987165071710528,-0.0506491688387135,-0.8660254037844384,-0.5000000000000004,1.1899999999999975,0,-1,124.14,126.75844132331294,120.2123380150306
108.31,109.04,107.3,108.06,36555.0,XPO,104.0998,113.4893,1.5453003553837996,67.6396319765694,7.064301991479239,-0.898710993133794,0.8250189145257862,109.63756937399498,96.75443062600502,91.8401332223147,94.41018172948336,104.557,101.689,103.123,103.196,3.3044553655867825,1.471952095541859,-8.159866777685291,37.0,2024-09-13 09:30:00-04:00,0.485301962531081,-0.8743466161445821,-1.0,-1.8369701987210294e-16,0.7199999999999989,0,-1,108.06,111.1506007107676,103.4240989338486
110.47,112.25,110.46,111.31,42958.0,XPO,104.46859999999998,113.4744,1.4167738587736165,68.88534374185794,1.7365871492551008,0.9686540488520232,0.0953729404386138,110.87131429674857,106.22968570325148,82.68876611418054,80.17234964748782,109.75283333333334,107.19183333333334,108.47233333333332,108.5505,1.190552613836862,2.317831205381835,-17.31123388581946,37.0,2024-09-17 10:00:00-04:00,-0.2993631229733582,-0.9541392564000488,-1.0,-1.8369701987210294e-16,0.8400000000000034,0,-1,111.31,114.14354771754724,107.05967842367916
114.34,115.88,113.97,115.88,73838.0,XPO,106.9486,113.3936,1.718966442324767,72.29649506718509,4.8403148466479635,-0.7135775076223652,0.2183464979439475,113.9344122211166,106.95958777888336,100.0,77.1759618727926,111.763,108.96200000000002,110.3625,110.44699999999996,1.7890047218314258,3.0368841030437266,-0.0,37.0,2024-09-19 09:30:00-04:00,-0.651372482722222,-0.7587581226927911,-1.0,-1.8369701987210294e-16,4.36999999999999,0,-1,115.88,119.31793288464954,110.7231006730257
33.97,34.13,33.94,34.13,2346.0,VVI,32.756,34.0904,0.2779630068226765,73.83534968855867,2.9252110977081003,-0.1865464632454924,0.1234427160720054,33.99171197263087,32.05728802736914,100.0,91.29125575279416,33.26383333333333,32.80383333333334,33.033833333333334,33.0245,0.496169272898421,2.2280702582449607,-0.0,33.0,2024-08-23 13:00:00-04:00,-0.9987165071710528,-0.0506491688387135,-0.8660254037844384,-0.5000000000000004,0.1900000000000048,0,-1,34.13,34.68592601364536,33.296110979531974
34.09,34.54,34.09,34.39,3829.0,VVI,32.3478,32.95995,0.3609392148976388,72.26427673690645,3.584337349397583,-0.0731057855240862,0.0634347215491214,34.18385258040156,32.371147419598444,90.85365853658546,79.89024964402198,33.566833333333335,32.95483333333333,33.26083333333334,33.2775,0.4649490634242583,2.3927352209436745,-9.146341463414544,33.0,2024-09-17 10:00:00-04:00,-0.2993631229733582,-0.9541392564000488,-1.0,-1.8369701987210294e-16,0.4100000000000037,0,-1,34.39,35.111878429795276,33.307182355307084
34.4,34.74,34.26,34.5,8925.0,VVI,32.3904,32.97845,0.369443556690665,73.24752631527632,3.69702434625788,1.3308957952468008,0.0916494673467181,34.351662023533414,32.407337976466586,86.95652173913035,89.7785346681764,33.68316666666667,33.04216666666667,33.36266666666667,33.3795,0.4987085954322897,2.246803063477841,-13.04347826086965,33.0,2024-09-17 11:00:00-04:00,-0.2993631229733582,-0.9541392564000488,-1.0,-1.8369701987210294e-16,0.1099999999999994,-1,-1,34.5,35.23888711338133,33.39166932992801
6.73,6.74,6.72,6.74,2361.0,PANL,6.46331,7.006564,0.0648791361180681,71.36074921061766,4.012345679012342,-0.8562382025208549,0.0244018679087762,6.760217059086516,6.351392940913486,100.0,98.8505747126436,6.606325,6.487655000000001,6.546990000000001,6.555805000000001,0.1048611737639577,1.7565605398869706,-0.0,25.0,2024-08-19 13:00:00-04:00,-0.651372482722222,-0.7587581226927911,-0.8660254037844384,-0.5000000000000004,0.0200000000000004,0,-1,6.74,6.869758272236137,6.545362591645796
6.84,7.22,6.81,7.2004,35755.0,PANL,6.520808000000001,6.518417499999999,0.1029857271464301,78.75615857350398,8.603318250377077,1.0591453582123935,0.03245659143881,6.916035704915245,6.377814295084756,97.4545454545455,66.82320694380995,6.727105,6.5559449999999995,6.641525,6.646925,0.1380508787787084,4.009210262885788,-2.545454545454497,25.0,2024-09-24 09:30:00-04:00,-0.9884683243281114,0.1514277775045766,-1.0,-1.8369701987210294e-16,0.5704000000000002,0,-1,7.2004,7.40637145429286,6.8914428185607095
11.66,11.765,11.656,11.755,142716.0,FOLD,11.515456000000002,10.6011575,0.1112051541011938,70.07498713102123,3.7511032656663783,-0.1842515904453247,0.0244537925911761,11.727823611824691,11.263456388175308,98.07692307692312,93.98362681495212,11.600386666666669,11.387426666666666,11.493906666666666,11.49564,0.1191076797205391,2.177525417408298,-1.9230769230768772,12.0,2024-08-19 14:00:00-04:00,-0.651372482722222,-0.7587581226927911,-0.8660254037844384,-0.5000000000000004,0.0900000000000016,0,-1,11.755,11.977410308202389,11.421384537696419
11.82,11.9381,11.73,11.935,187339.0,FOLD,11.544756,10.6173575,0.1279952604239885,76.74057822392385,4.647084612012285,-0.7560318433928086,0.0439413216012971,11.879756708318151,11.190773291681849,97.87234042553207,96.285688306965,11.635635,11.412365,11.524,11.535265,0.1767205176036285,2.261961459939691,-2.1276595744679137,12.0,2024-08-20 09:30:00-04:00,-0.7907757369376986,-0.6121059825476627,-0.8660254037844384,-0.5000000000000004,0.1799999999999997,0,-1,11.935,12.190990520847977,11.551014218728035
11.59,11.98,11.52,11.955,142898.0,FOLD,11.531212,10.960883,0.1424019234415486,74.6232327242825,5.191377034755828,-0.8366618658985437,0.0694353620652337,11.708974052187427,11.022525947812571,96.66666666666664,87.77777777777766,11.48154,11.23497,11.358255,11.36575,0.1760702237296223,3.34667604503568,-3.333333333333381,12.0,2024-09-03 09:30:00-04:00,0.5712682150947923,0.8207634412072763,-1.0,-1.8369701987210294e-16,0.5,0,-1,11.955,12.239803846883097,11.527794229675354
33.88,33.93,33.7,33.9,1219093.0,CSX,33.4762,34.11135,0.1563038901303339,65.36442365043315,0.9830205540661252,-0.066173310833325,0.0217397435310129,33.77186593305762,33.38413406694237,93.87755102040796,82.95918367346928,33.69833333333334,33.43633333333333,33.56733333333334,33.577999999999996,0.099451125261956,3.2377713087896076,-6.122448979592044,8.0,2024-08-21 09:30:00-04:00,-0.8978045395707417,-0.4403941515576342,-0.8660254037844384,-0.5000000000000004,0.2899999999999991,0,-1,33.9,34.21260778026067,33.431088329609
34.05,34.23,34.04,34.23,454109.0,CSX,33.6498,33.8615,0.2063149071279863,68.36304801583694,1.6934046345811062,-0.3599275510419824,0.0497979673893905,34.09874777262337,33.39725222737664,100.0,91.5585195866379,33.92633333333333,33.550333333333334,33.73833333333333,33.748000000000005,0.179929810876828,2.678822356624095,-0.0,8.0,2024-08-29 12:00:00-04:00,-0.3943558551133187,0.9189578116202306,-0.8660254037844384,-0.5000000000000004,0.1799999999999997,0,-1,34.23,34.64262981425597,33.611055278616035
34.2,34.42,34.14,34.42,707530.0,CSX,33.717800000000004,33.8504,0.2128155808542384,68.90187229274173,0.5844535359439008,-0.6910346646590958,0.0302010409140404,34.392845264027365,33.48015473597264,100.0,86.61433172302763,34.14516666666667,33.70316666666667,33.924166666666665,33.9365,0.2341001809843294,2.0653550884369656,-0.0,8.0,2024-09-03 09:30:00-04:00,0.5712682150947923,0.8207634412072763,-1.0,-1.8369701987210294e-16,0.3999999999999986,0,-1,34.42,34.845631161708475,33.78155325743729
34.59,35.08,34.58,35.05,615455.0,CSX,33.8998,33.8884,0.2317215914110693,76.89566844171054,3.483909064068497,-0.7132503849621328,0.0701464181803366,34.87035801859705,33.58864198140295,97.8102189781021,88.60340632603402,34.43216666666667,33.982166666666664,34.207166666666666,34.2295,0.3287532269203803,2.495792992470641,-2.1897810218978973,8.0,2024-09-04 09:30:00-04:00,0.72479278722912,0.6889669190756866,-1.0,-1.8369701987210294e-16,0.4699999999999988,0,-1,35.05,35.51344318282214,34.35483522576679
34.53,34.74,34.31,34.47,1129907.0,CSX,33.63,33.7224,0.2619160761751323,67.16417168953413,1.2037580739870717,-0.4432740740959726,0.0164511397941385,34.3490446899483,33.6329553100517,71.27659574468066,60.78080882189469,34.18366666666667,33.79866666666667,33.99116666666667,33.991,0.1836730504829999,2.6078948367242014,-28.723404255319338,8.0,2024-09-19 09:30:00-04:00,-0.651372482722222,-0.7587581226927911,-1.0,-1.8369701987210294e-16,0.4099999999999966,0,-1,34.47,34.993832152350265,33.6842517714746
34.52,34.84,34.51,34.82,969639.0,CSX,33.714,33.7307,0.2546549628185645,73.53077708508863,2.5022078304386266,0.5244553938646912,0.0570886810093404,34.65003521002046,33.655964789979535,98.07692307692278,81.27386797599569,34.369,33.948,34.1585,34.153,0.2549736828525452,2.615956252966456,-1.923076923077212,8.0,2024-09-19 13:00:00-04:00,-0.651372482722222,-0.7587581226927911,-1.0,-1.8369701987210294e-16,0.2999999999999971,0,-1,34.82,35.329309925637126,34.056035111544304
